phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
pretrain,1,1.8506285628022632,478.1234436035156,16231766.0,1.8506285628022632,0.0,0.0,0.30439814814814814,1.5851023882627486,0.3853515625,59.92196178436279
pretrain,2,1.5556065941128636,478.1234436035156,16231766.0,1.5556065941128636,0.0,0.0,0.4139734686609687,1.4692207872867584,0.4400390625,36.6539306640625
pretrain,3,1.4673161234950747,478.1234436035156,16231766.0,1.4673161234950747,0.0,0.0,0.45314725783475784,1.3309910848736763,0.5150390625,36.6230263710022
pretrain,4,1.3966939282892776,478.1234436035156,16231766.0,1.3966939282892776,0.0,0.0,0.4802127849002849,1.2834283724427222,0.5267578125,36.628334283828735
pretrain,5,1.3433469561090496,478.1234436035156,16231766.0,1.3433469561090496,0.0,0.0,0.5055644586894587,1.2798694357275964,0.5166015625,33.60762691497803
pretrain,6,1.2994620878132659,478.1234436035156,16231766.0,1.2994620878132659,0.0,0.0,0.5219907407407407,1.1890356853604316,0.5513671875,32.85789370536804
pretrain,7,1.2632887935706354,478.1234436035156,16231766.0,1.2632887935706354,0.0,0.0,0.5403311965811965,1.184501963853836,0.5375,33.45682191848755
pretrain,8,1.2421003661604009,478.1234436035156,16231766.0,1.2421003661604009,0.0,0.0,0.5466969373219374,1.1711986005306243,0.5705078125,32.222166538238525
pretrain,9,1.2079817909121173,478.1234436035156,16231766.0,1.2079817909121173,0.0,0.0,0.557914886039886,1.134394571185112,0.58046875,32.76754593849182
pretrain,10,1.195214506567713,478.1234436035156,16231766.0,1.195214506567713,0.0,0.0,0.5653490028490028,1.1027949795126915,0.590625,32.8676552772522
pretrain,11,1.172908130704168,478.1234436035156,16231766.0,1.172908130704168,0.0,0.0,0.57380698005698,1.09411778151989,0.5990234375,32.656922578811646
pretrain,12,1.1439019176695082,478.1234436035156,16231766.0,1.1439019176695082,0.0,0.0,0.5842459045584045,1.0878908604383468,0.595703125,32.81054067611694
pretrain,13,1.1415891552243138,478.1234436035156,16231766.0,1.1415891552243138,0.0,0.0,0.585136217948718,1.0894629508256912,0.6103515625,32.67754673957825
pretrain,14,1.1234702379615218,478.1234436035156,16231766.0,1.1234702379615218,0.0,0.0,0.5912348646723646,1.0560751259326935,0.610546875,32.971625089645386
pretrain,15,1.1178024309313195,478.1234436035156,16231766.0,1.1178024309313195,0.0,0.0,0.5959757834757835,1.030994176864624,0.6267578125,32.81304883956909
pretrain,16,1.1040911817143106,478.1234436035156,16231766.0,1.1040911817143106,0.0,0.0,0.6017850783475783,1.0338020220398902,0.6287109375,32.6134090423584
pretrain,17,1.0857292879001368,478.1234436035156,16231766.0,1.0857292879001368,0.0,0.0,0.6076166310541311,1.0238972261548043,0.62265625,33.14919424057007
pretrain,18,1.079982380751531,478.1234436035156,16231766.0,1.079982380751531,0.0,0.0,0.6089075854700855,1.0323315411806107,0.6298828125,32.64150881767273
pretrain,19,1.0675342162789783,478.1234436035156,16231766.0,1.0675342162789783,0.0,0.0,0.6155626780626781,1.0142210111021996,0.62890625,32.69253373146057
pretrain,20,1.0529360586082155,478.1234436035156,16231766.0,1.0529360586082155,0.0,0.0,0.6203481125356125,1.0127212330698967,0.6361328125,32.864635944366455
pretrain,21,1.0480840501622257,478.1234436035156,16231766.0,1.0480840501622257,0.0,0.0,0.6221509971509972,0.9910035565495491,0.6431640625,33.034180641174316
pretrain,22,1.0447364432519657,478.1234436035156,16231766.0,1.0447364432519657,0.0,0.0,0.6219506766381766,0.9797450855374337,0.63984375,32.68218231201172
pretrain,23,1.03047754876634,478.1234436035156,16231766.0,1.03047754876634,0.0,0.0,0.6292289886039886,0.9818989470601082,0.641015625,33.033634662628174
pretrain,24,1.03067098655592,478.1234436035156,16231766.0,1.03067098655592,0.0,0.0,0.627693198005698,0.9625940650701523,0.640625,32.986297845840454
pretrain,25,1.0172619352653156,478.1234436035156,16231766.0,1.0172619352653156,0.0,0.0,0.6314547720797721,1.0249297708272933,0.63984375,32.77087187767029
pretrain,26,1.017274155406191,478.1234436035156,16231766.0,1.017274155406191,0.0,0.0,0.6344818376068376,0.9440229624509812,0.6640625,33.54706692695618
pretrain,27,1.007135689598203,478.1234436035156,16231766.0,1.007135689598203,0.0,0.0,0.6367966524216524,0.9609302952885628,0.6458984375,32.65141773223877
pretrain,28,1.0000453647385297,478.1234436035156,16231766.0,1.0000453647385297,0.0,0.0,0.6389111467236467,0.9568379133939743,0.65390625,32.736652851104736
pretrain,29,0.9895364954600646,478.1234436035156,16231766.0,0.9895364954600646,0.0,0.0,0.6443198005698005,0.970331460237503,0.640234375,32.739990234375
pretrain,30,0.9799510795845945,478.1234436035156,16231766.0,0.9799510795845945,0.0,0.0,0.6452546296296297,0.929121632874012,0.665625,32.94415044784546
pretrain,31,0.9737178943096063,478.1234436035156,16231766.0,0.9737178943096063,0.0,0.0,0.6497061965811965,0.9357832446694374,0.6537109375,32.71601676940918
pretrain,32,0.9742431878364324,478.1234436035156,16231766.0,0.9742431878364324,0.0,0.0,0.6498174857549858,0.9305702030658722,0.662890625,32.736483335494995
pretrain,33,0.9627628114148762,478.1234436035156,16231766.0,0.9627628114148762,0.0,0.0,0.6526887464387464,0.9126848861575126,0.6712890625,32.549715518951416
pretrain,34,0.9553074991261518,478.1234436035156,16231766.0,0.9553074991261518,0.0,0.0,0.6568954772079773,0.9086221411824227,0.67265625,32.78414821624756
pretrain,35,0.9504076619433541,478.1234436035156,16231766.0,0.9504076619433541,0.0,0.0,0.6554932336182336,0.9025957390666008,0.682421875,32.71313405036926
pretrain,36,0.9479359442691857,478.1234436035156,16231766.0,0.9479359442691857,0.0,0.0,0.65974448005698,0.9129814758896828,0.6650390625,32.66502404212952
pretrain,37,0.9412778639725471,478.1234436035156,16231766.0,0.9412778639725471,0.0,0.0,0.6618144586894587,0.9128432631492615,0.6693359375,32.588409423828125
pretrain,38,0.9404432838119333,478.1234436035156,16231766.0,0.9404432838119333,0.0,0.0,0.6616809116809117,0.9010313734412193,0.67578125,32.66944336891174
pretrain,39,0.9280966589933107,478.1234436035156,16231766.0,0.9280966589933107,0.0,0.0,0.6658431267806267,0.9055542141199112,0.6658203125,33.02698016166687
pretrain,40,0.9286150407587361,478.1234436035156,16231766.0,0.9286150407587361,0.0,0.0,0.6639734686609686,0.8830477178096772,0.678515625,33.01879143714905
pretrain,41,0.922350761048135,478.1234436035156,16231766.0,0.922350761048135,0.0,0.0,0.6668892450142451,0.8747341006994247,0.68359375,32.839794397354126
pretrain,42,0.9218498619533332,478.1234436035156,16231766.0,0.9218498619533332,0.0,0.0,0.6677127849002849,0.876017478108406,0.6826171875,32.85967183113098
pretrain,43,0.911740999445956,478.1234436035156,16231766.0,0.911740999445956,0.0,0.0,0.6714298433048433,0.873195806145668,0.6826171875,32.90113139152527
pretrain,44,0.9060794610922832,478.1234436035156,16231766.0,0.9060794610922832,0.0,0.0,0.6724537037037037,0.8641265198588371,0.67578125,32.70191311836243
pretrain,45,0.903593680797479,478.1234436035156,16231766.0,0.903593680797479,0.0,0.0,0.6741230413105413,0.8760316535830498,0.6810546875,33.00938868522644
pretrain,46,0.9012382769177103,478.1234436035156,16231766.0,0.9012382769177103,0.0,0.0,0.6763710826210826,0.863608355820179,0.6859375,32.65048122406006
pretrain,47,0.894150984423113,478.1234436035156,16231766.0,0.894150984423113,0.0,0.0,0.676994301994302,0.857004328072071,0.6978515625,32.81996774673462
pretrain,48,0.8958641771237734,478.1234436035156,16231766.0,0.8958641771237734,0.0,0.0,0.6781962250712251,0.8640807464718818,0.6869140625,32.84414052963257
pretrain,49,0.8938945502976746,478.1234436035156,16231766.0,0.8938945502976746,0.0,0.0,0.6785968660968661,0.8599661260843277,0.6861328125,32.72794222831726
pretrain,50,0.8873156001764825,478.1234436035156,16231766.0,0.8873156001764825,0.0,0.0,0.6797987891737892,0.8495767116546631,0.6875,32.543416261672974
pretrain,51,0.891591075988237,478.1234436035156,16231766.0,0.891591075988237,0.0,0.0,0.6766159188034188,0.8552192807197571,0.6904296875,32.8678936958313
pretrain,52,0.8815662753887665,478.1234436035156,16231766.0,0.8815662753887665,0.0,0.0,0.682647792022792,0.855086000263691,0.6869140625,32.454559326171875
pretrain,53,0.8768386321190076,478.1234436035156,16231766.0,0.8768386321190076,0.0,0.0,0.6834935897435898,0.8519970953464509,0.690625,32.89643740653992
pretrain,54,0.8794739777885611,478.1234436035156,16231766.0,0.8794739777885611,0.0,0.0,0.6831374643874644,0.8454112574458122,0.6921875,32.81020927429199
pretrain,55,0.88035496653315,478.1234436035156,16231766.0,0.88035496653315,0.0,0.0,0.6840722934472935,0.8509081959724426,0.69453125,32.78570818901062
pretrain,56,0.8770241124337894,478.1234436035156,16231766.0,0.8770241124337894,0.0,0.0,0.6822916666666666,0.8470711231231689,0.69921875,33.02612662315369
